sku,filename,human_classification,allowed_to_change,sha256_before
WWN361.SX.1270.RX.1104,WWN361.SX.1270.RX.1104.png,acceptable variation,False,59f1b1fbf99c0694d825f931c862217cf8f78eb940414033c89930738aeaa443
WWNH6402,WWNH6402.png,acceptable variation,False,db193c58d5b8541f5815ee87007d1c2f7aab7eeda94faa0c1f692a8fe9a9cc31
W1124,W1124.png,acceptable variation,False,fcfc5f7909a45e9dd4b48ad9daf311bf0684dd2e7cd1b8ac6f2c81c71831bb5c
WWNG0A50300,WWNG0A50300.png,acceptable variation,False,e043d703496006787d2d962ac2ad0decad2f737e09b947d4a755255bf3532a6b
W159,W159.png,true failure,True,96c60ace46452c5670ba2c2cce71792ba6d16849d73f2c36f8fa888a585ee759
W128,W128.png,true failure,True,1376b82449186e60f877f67a6b74f967c5647684025fab64b7287ba139feec3c
WWNTB0134101M1X1,WWNTB0134101M1X1.png,true failure,True,df0f5bacb7c2bf6e57e4d45d12fb538c7f8ec83eedf9c0c31fb07144361bc22b
WL11,WL11.png,true failure,True,c2b5d9ea96943260e7a54589578a0e4318bb38fa4cf495ecb45cf1965772310c
W1222,W1222.png,acceptable variation,False,eb50c9cb68c12ee9d2f986dbf7e9393187266ef0f0ba52e0b51206a24aa5618c
W1204,W1204.png,true failure,True,c4d86599aecff708d00ec38b965235427051429aa69f8ffb0e14c4ec193e27e9
WWN103075,WWN103075.png,approved,False,edb2c6fdfce041651ef72fd82007687764544de6792d7b2ac54661a0231bc595
W1238,W1238.png,acceptable variation,False,12410ad053b91824655b1b8964df9562b42cbf7447f5838370e6ae1ba66ba748
W1178,W1178.png,true failure,True,c774f52f3c409046cd3acb825372cd54b9ce4fffd75347d7839d66644fb9a87d
W185,W185.png,approved,False,140e7e62b6e563d58146246c0e6202398bca8046edfbfa310123fa609eedf3da
W1179,W1179.png,acceptable variation,False,e58dd038df64a92f94e7b95dd2cd367b474b236fffe829a956e84d47625ad631
WW381,WW381.png,acceptable variation,False,af3c5241f7507191746afe289f7fe7aa9af1a36e7cc453fa05b5a7ba8fddb4fb
W127,W127.png,acceptable variation,False,75aa9d6771975e4465e2c7dda25ab99517d02b34461f22d6ff1f17fbedb2aa11
W2127,W2127.png,acceptable variation,False,9bffeb424d93725fd0c493759d9709621a5a748b85ae9508b81e6f16a77e210a
WW574,WW574.png,true failure,True,ec6280d9531cb0da47ceece73bc049dcc36ec07801cdb902d90c39cfe91a09dd
WWNWSBB0048-CD2,WWNWSBB0048-CD2.png,acceptable variation,False,b586f95218d9de013fc501bae250aac63df6a708611c009658f08ef095cfd919
W1202,W1202.png,acceptable variation,False,bd0fecbf5c6b125fcc818e80095bb097ce3bfe12a8327ceb0a5948eea5a52ba4
W1180,W1180.png,true failure,True,9a7519053076a45cf51e2e935dee4a9e74c8097c909af1f06c8523dcba6bca7a
WWN332.10.41.51.01.002,WWN332.10.41.51.01.002.png,approved,False,8acc9f59b54b121eb68095cc8d7a6ad217d5d521647b646b3cb9fc973e353d4d
WWNCDW2181.FC8360,WWNCDW2181.FC8360.png,acceptable variation,False,b93b55dc464248962d8c9ccad6d29a142725b9152f10b017d625527e46a173a5
WL8,WL8.png,true failure,True,dd939c352cf3d293e8b0d46c4f37aa80756243deea34f5b724f9e831a5060f1d
W1203,W1203.png,true failure,True,e9a84320957fa8f08534c47e6e2c8bfe78ef01b1738c31d2cd93b77bf67bf43d
W2100,W2100.png,approved,False,654e8abae35cabf441fa6e18ae81e511da7e249d138f9a5cb6471795d06259aa
WL10,WL10.png,true failure,True,5c9425f842a40a83f1ca3117640fcae0feb42b2c784b1bafd11e4a8b75879f3d
WWNPAM01218,WWNPAM01218.png,acceptable variation,False,78c3341e844b55d9542b9300012602fba76df1f7a950177af6020318eb8b6e5b
W1163,W1163.png,true failure,True,a3e44d58942225df53dbae3e9bff95fe329522ef057ce92ece1a4ad8898a52c0
W2103,W2103.png,approved,False,808b4da4a87c81fe8c475a7aa2bffffaa33aaeb74b40d4c45479fe4a567a64e8
WW825,WW825.png,true failure,True,166a9819b28f80581b75b46bf55aeb3ed390bc07accbf730d9a8bc9c69d2d7f6
W140,W140.png,acceptable variation,False,cf079aa5468964eaffdace04d7050fe47b12c646ff58f7f49b6c94e1c4ed2694
W1164,W1164.png,true failure,True,b3b374002f24212370e555e721cb0fbb2b9a1056382ac848412c648c927fdff7
W2128,W2128.png,acceptable variation,False,916a66e3731d3317a9ad068924d49f135f4a53a7f5963e06d3ea6b480667113c
W1150,W1150.png,true failure,True,bc5a7bfde3e0b56abe58e69203943f8d49f2b69818faf691add9dc1432058bcd
WWN102954,WWN102954.png,acceptable variation,False,234e72aa7ff6421b0f195b15d52fe1bb0a67ccd745a3e11320533f66fc01d925
W1167,W1167.png,true failure,True,a4b1308137cce2f7824e1dd37e41d76584a0e764c600b1c02a60a8896378a083
WW71,WW71.png,true failure,True,bc1b885bd6e275dfe23fdd3497de2e58b776979c9c9287bdbb86a6c86c2333b1
W1237,W1237.png,true failure,True,27c3f19ab0fa27fe07de8c5bf53885ea6a6889a33348d99d29dcaa710a875eef
W1256,W1256.png,acceptable variation,False,84ae3addffe16511e742d0d4703063e768c257c9017c536ffd9070bdd10465d0
WWN168619-3005,WWN168619-3005.png,approved,False,f7e76ab1613959ccc36ef253dc7970d9a95083717dd2ebdd728a45ee855014e8
WWN278582-3002,WWN278582-3002.png,approved,False,c496f7e4a7a4585e206314e7abfd5040e6f5b88040085a40e03945c6ba15ba5e
W268,W268.png,true failure,True,18936358bc40bf1390eb10b608eda0094416a9100270b0f9b5e7753315be0ad8
W1151,W1151.png,acceptable variation,False,69dfce0e4e75567eca315abead9c52ebeddd07a7e31c7d092d01a0b3beb443a7
WWNIW329303,WWNIW329303.png,acceptable variation,False,7f1ccadf4b16bbc059d7582a789e8aa2175038bf17e6520f1811edfecbec2155
W1162,W1162.png,true failure,True,ed42cb673f003cada8a1d5bc8ff6e6aaef35aa0f688497ddbc37e912604bd2aa
WWN388531-3003-CD,WWN388531-3003-CD.png,approved,False,deb0f5de7dd1c0c01fc8983ab63cb131c875ff90c77085a7811c63b9fc80902a
WWN215.33.44.22.01.001,WWN215.33.44.22.01.001.png,approved,False,2be8403eb2585779e8b6986c0c6478c2198cc8edc150d28354f6e0825d1d25b4
WW375,WW375.png,acceptable variation,False,6c889cbbdce55dfc6d050dd412ee53d8783710ad63d64dfd7a7f463ef60d8d1e
WW917,WW917.png,true failure,True,014e16c17c881560cff9c43f2686d2d973ea2f285abfb3265f7740f93f803ccc
WWN102691,WWN102691.png,acceptable variation,False,7199f771b88ff41298aa188801675252e9fb2be8f672ec89f0a4c9be26954d9d
W10,W10.png,true failure,True,ed929a2de6e23de0431543861699ddaf81711f5a5a26fafc67a428afecef1ba5
WWNCBS2011.FC6529,WWNCBS2011.FC6529.png,approved,False,dff033791b56901aaf9daffd27b48c879f31b99dec72236d0a0cf6a027bb215c
W130,W130.png,true failure,True,22e35386fb36436aab28d9ceccbea17098728e937d0177c4b797bc493908735e
WW814,WW814.png,true failure,True,3944ad570b405cd03a1334435d9a67fe4297e9276f62e1c23e689e88de579d1c
W1258,W1258.png,acceptable variation,False,fc5040439cb72af835964719aabaf426a2af702e53c3f9d9072a3c5ac2767172
W1253,W1253.png,acceptable variation,False,41898e6130f0c8f35b7d5ee65039760b15ee443a96b928b83d3e139a4da6b733
W2109,W2109.png,acceptable variation,False,a2d31b75c6a32f062db679f704528f84be813b07e259deec9203f5275408debd
WWNAB0136251B1A2 UTC,WWNAB0136251B1A2 UTC.png,acceptable variation,False,f282073d51f6b69331426ef28471445719d15a2cae48c7460c56f45ab5d2a072
W2104,W2104.png,acceptable variation,False,89ca81256524274044ae1f48d11c7bcf6047f535797bf66ff039b2eebe1c7f3a
WWNIW458101-CD,WWNIW458101-CD.png,acceptable variation,False,b30880c1233158acb4bcc7ea1ea4f38a79a367190fcb42da817c8a93530f2597
W1259,W1259.png,approved,False,6b6dd872ac7857d9479a763f93f4e3a3694855afb890e213c50581c810860a5f
WW408,WW408.png,true failure,True,4e5e7d02c60ebdd45796beb71d4e8dd8a76e544d79018281402adb83263eccd9
W1245,W1245.png,true failure,True,93f377ef0491480476507e33a66f0229ef50ddf4c0310602da0f905acd4d079e
WWN210.22.42.20.01.002,WWN210.22.42.20.01.002.png,acceptable variation,False,587f34082b28b975c592dde36000228d4cfb586564581665b78c7d4846ca7b86
WWN215.30.46.51.01.002,WWN215.30.46.51.01.002.png,approved,False,0982e6cf9bc92cd8b874728e73f339526d35f8118a696d13ce0237f378a631c0
W2117,W2117.png,acceptable variation,False,08667fb20f752a093451ae46e270a8bf3beaf1268fe665d6299cc09d996f6108
WW314,WW314.png,acceptable variation,False,4f8f0b0369084d3ad3bca19c0fae057bf3e9d6ae1709e68e348abcb238ca4c1c
CR215.30.44.21.01.002,CR215.30.44.21.01.002.png,approved,False,b32968b1f62a8ede9731678ac875462e146c49ca252a7d1fcadbe2c9e9f37d53
WWNA10380591A1A1,WWNA10380591A1A1.png,approved,False,7499e53bfa2e66a741f6200fe2215e0ca0c0bd71489f8f12b0bdccdec00dbad7
W154,W154.png,acceptable variation,False,e55190f04bae687abf73d579cb55fb5bd4bfe343ab1293fc3f8f00d9345310a6
WW868,WW868.png,true failure,True,a74ff3b2398c89e8047614779d68e0f27036aad359c5def554496f8c63da9ba6
WWNG0A48390,WWNG0A48390.png,acceptable variation,False,880b2e6937b1743c018caf16aa280e0e8900ff12789980c49c385bd69a9e5699
WWN435.13.40.22.01.001,WWN435.13.40.22.01.001.png,approved,False,b87e3ea567577177808bc8d7360af591dc4c8873382522e43bbe93a40127721a
WWNG0A48080,WWNG0A48080.png,approved,False,237c544e1e1f044629312264a4747e5af9e92c8de7c685e5e1ad79b189c321b0
W1218,W1218.png,true failure,True,c55fbcaccc01c1e2faaf4eb2fac862f4d34dcc43c9d8909f33db3a606ed96af1
CRIW358304,CRIW358304.png,approved,False,3d7bfb0ce4533cf210ae14cfe5d02427b818c2e3e575289b9ee0abee6b866e10
W1246,W1246.png,acceptable variation,False,30327c8623b324fb628dc833afc07e68760d09cbac3aae9a69d5f82f9cbdce37
WWNSBGH353G,WWNSBGH353G.png,acceptable variation,False,01cc88dfaa4ddeba4ae464fa510de240fb5bcd10deb9a7556e2daac81cccf673
WWN103897,WWN103897.png,true failure,True,78bb952b277eed18d930c98e0381c8346e8e29ec6e5a969534f8a76adaee4cf3
W264,W264.png,true failure,True,6fb2ca2df4424d42f0ca93a130bc840c30a2b0c2c7f9590b18a4bd5d27bb2686
W1261,W1261.png,acceptable variation,False,19bad7980e8943adad87906df67e41b7fa3af355ae7a316ee99043e4db3fad5a
W1161,W1161.png,acceptable variation,False,fc0188d7b68e3b71941e853c24f9b15205aa61fe2835b6129dd8f1d2be1acdc4
WL3,WL3.png,acceptable variation,False,0c2d5823cabfa975d1806c1af2caa07b0ec19937e564d524688ddef22a121f06
W11,W11.png,true failure,True,c80c331309bf68f77faa0b8dc836e6f6a0ce84325135aaaa8818e1e825261058
W116,W116.png,true failure,True,9aa3f7d6fc1609a90f6f7932a15c19dad52017f6541d1786227469c968e3a9ac
WWNA10380591L1A1,WWNA10380591L1A1.png,acceptable variation,False,f6bb18069de936386ceca8486f64ea3fed6b32a7fb82c4613ae26bcc8ec17325
WW447,WW447.png,true failure,True,5a4534b393427b46849f38670aa15c5d699dd657742769d93c30bd1089c23fd0
WW573,WW573.png,true failure,True,fa9fd6ff91706160c7d8ddd489dbfe47644c34ac0cf1642612513d3180f0b45a
W16,W16.png,approved,False,27b1304d3b41071c41cd7d304f4822846545f3a2a639fa308fff7d039b0be2b8
CRIW391029,CRIW391029.png,acceptable variation,False,d88c01e430d28f08e06eda27a32927936c2f8ae64312c698a3eb89745fa2c633
WL17,WL17.png,acceptable variation,False,7d5e89d5d4bb3aa53fdd27f098c221a27926748bf46bf9876cb5e7979e2cbc38
WW388,WW388.png,acceptable variation,False,b958b7cfe7a73796c74fa091ef9f4cc2c3fe3b1f3292aadf9585318d2c3d5507
W1260,W1260.png,acceptable variation,False,82022e4fc092fffc60ab2b4719e08ad75e358fde924a9b2e8c282bc1c0c487ee
WW465,WW465.png,true failure,True,8f73fbd1ed12314000bf8f2893d53f94568962c601d555045b21461f7ae84315
WW624,WW624.png,true failure,True,24916df371eb54a73d34dd02ffccd77b4c9ebe7df8dc669d2c8e522985fbfe13
W1207,W1207.png,true failure,True,fbda85d73bef0b7fed6ac0a5b4d60e55c59b662bf41601403abff3c04764f5df
WWNA17356531C1A1,WWNA17356531C1A1.png,approved,False,f8672c79c2abb65a621a6fbbfee8685d8698ad6dca02b204af4e1b5d6dc74bf6
W1220,W1220.png,true failure,True,8c0b98a478d655c3d3096326335f081e0744a4e5f1ff0225cee756d9f2855980
WW340,WW340.png,true failure,True,28246b82053f966c95f22ab9bbcd613faa2388c5262506352be91de307b8a8f0
W2102,W2102.png,acceptable variation,False,025d17d71eec6f3717fce9c1d92e99bcf6d37a45c5f4459b6285f1728ba31f09
WWN585.NX.1170.NX,WWN585.NX.1170.NX.png,acceptable variation,False,87dd5c11d1853d58fb745961058530fb6a2e25e171c4ab9eeb0a6344688cfe3c
WWN388563-3005,WWN388563-3005.png,true failure,True,1dae4d8d032e495e3f8c5e1bdec8ac9dd856dabf794089b52bf27c9a19d86add
WWNV 45 SC DT YACHT NR,WWNV 45 SC DT YACHT NR.png,approved,False,e2d3cbb6097a85121336b3fe3840ceddad67a935dbd043dd036a1ae605ae81cb
WWNW4TA0031,WWNW4TA0031.png,acceptable variation,False,f4d3c6e2f2fb80611081ac9d6cbaa290745c5fd90ae65419d680c2ee8d8978c9
WWN278582-3001S,WWN278582-3001S.png,acceptable variation,False,f777b2a671deacc33820576bf26c8e767c7deb673c572a5b37ea93a93c71e088
WWNCBL2111.FC6453,WWNCBL2111.FC6453.png,approved,False,c74ec5cca3ccc5998cfddb228114eeaee82ba9db58e552ed7a350ca061b0a493
W14,W14.png,acceptable variation,False,38a082ce2af863dd9a769735541eee172318e826ed7820a4c0b17fa34039cb8c
WWNCBN2A1F.BA0643,WWNCBN2A1F.BA0643.png,approved,False,171554e0df5375791c15ce3583422cf52f8220bbf3e996d134ae433aaa04a6c7
W146,W146.png,acceptable variation,False,bb11fe4a465ee2c4ac512d8690586e2f4606b3c1150cd539bb9079ee2119aa51
W2133,W2133.png,acceptable variation,False,1dfecb2e406434410876e039583cafb64d71a13ff8c14f29a4b5a3a7138f51df
W1219,W1219.png,true failure,True,05c5a53c7c7e7ae7854f27a4204e5be8f6d3865f24ee8ccbafe31d8a3a317c4c
W2101,W2101.png,acceptable variation,False,ffb5b3e70c7765accf2638f02c97c0ece2c48fba0bf19d85699e0d6e4e656824
WWNV 45 SC DT RCG AC JA,WWNV 45 SC DT RCG AC JA.png,acceptable variation,False,c02cb6fd79ba28e74f3c4fc6b84eb940e239852a6bcb1276e34c04b7413366e0
WL16,WL16.png,acceptable variation,False,fce292c03dfdceee0676fdc3a0f1e1eba875cced8c879fda091c9a4366d81191
W1208,W1208.png,true failure,True,4f399585772c9d1aab6efcaa148869ad5306bddf2ed26a356a1d3ab10311ca7d
WWN310.32.42.50.01.001,WWN310.32.42.50.01.001.png,true failure,True,a455258741b1e4753437a4ad8f9ff0b7f4d7ae6e5d1b1fe078f3ba76b4c8638a
W193,W193.png,acceptable variation,False,f40673525585ef4d8dea1dfa2706e9c22631bb869ef4c33ce1108ddc52b0c53a
WWN215.33.44.21.01.001,WWN215.33.44.21.01.001.png,acceptable variation,False,7fed4b95076b677170d33017fa69c48cbe1e1d7ea15e142917b431144072377c
WWNCBS2212.BA0048,WWNCBS2212.BA0048.png,approved,False,f88dc14c80d00339a00ee412358bae4ea78ae76bea5aaa803457e88a340e8f61
W1137,W1137.png,true failure,True,ad61b30fb8e71edba55e7625139e309a416e18c25930d9c38d172eda6ba4f8cb
WWNWSTA0105-CD,WWNWSTA0105-CD.png,acceptable variation,False,6bef0a368872450243c66dcd8691570edb2488367a095158e94fa12f384c6558
WW512,WW512.png,true failure,True,59e707709d278824a0b3a18d4071719a5ee5f089b0a9b6c3fdca7df7767b7a85
WW511,WW511.png,true failure,True,4f7080f8e4ebd8c67e305e8c353b4ab559442dacc73c1a6729f2d922e2903ed1
WWN102703,WWN102703.png,approved,False,21c16d449eef042e6a6d760bab93e2c4383a98812b2a4103206bc12440e6a634
W1210,W1210.png,acceptable variation,False,983e9d7427fb761211ff62c696d02a8de26afc8320ed898e0426ce40669f9cff
WW387,WW387.png,true failure,True,f4451bc69250ad0631ebf3b862f54bcadbcf3e90d78a86f2734d18d2f658b7c8
W2126,W2126.png,acceptable variation,False,23ac7909e2d628e8f594072df1d1b5b6e6b1d8896d42bad2f4e0d05ba8d32489
WWNA77330671C1A1,WWNA77330671C1A1.png,approved,False,0785d74ea116511730adc900ebd8fb7fa101d362c7c2a67bec5c4447d5bb064d
CR210.32.42.20.10.001,CR210.32.42.20.10.001.png,acceptable variation,False,b5a329da263350fe4da61ede4fe94dd4d732c15487060da0f410bba05148ee6d
CR210.32.42.20.03.001,CR210.32.42.20.03.001.png,acceptable variation,False,0651f56e15bbc97accac6e60ed4d4e5191574b50dd2f5210db481e276894cea3
WWNM79360N-0013,WWNM79360N-0013.png,approved,False,1c5ab8c516589858cca22341bc16feb845ff2386fe21484b7cb48c69168ee60b
WWNCBS2216.BA0048,WWNCBS2216.BA0048.png,approved,False,091f40d24ab9931b7f0f16b6a9b784f9c23fc40f1e6796e6f739368c59ed8db3
CRA32320101C1A1,CRA32320101C1A1.png,acceptable variation,False,cac30fec5bc125910141774afaada88c17c5609b407369a54bc8ea29f9fe67e8
WWN830.20.101.20,WWN830.20.101.20.png,acceptable variation,False,1f42def1f165388f2462718b7b6116b029ce6e65a713d9732dfbf4a4a9249172
WWNR77320E61A1P1,WWNR77320E61A1P1.png,approved,False,195a3558780b4c1cf05224fed87393d6ac69edae0e49a12567182472c7eab46a
W1130,W1130.png,acceptable variation,False,f9f325508d89c3053325e3068d595d9fb0b82e9b25705be724cdbf7e46174741
WWNAB0134101L2A1,WWNAB0134101L2A1.png,acceptable variation,False,286b0979852e0a3291bbb2c6f0ff0ad8f8fd81ffec1399abef8720f048d409f0
WWNA77310591A1A1,WWNA77310591A1A1.png,acceptable variation,False,281adcd58615c695b72c50681fb2857b21db7db1dfb1ccdeddea0fcd01ec79e5
WWNM79360N-0012,WWNM79360N-0012.png,approved,False,afee87c41059acea84bec61f43a0b25781d844284df9eddf23df93fe5d71f0c5
WL18,WL18.png,acceptable variation,False,64bcd94770dada2806abb0604b876ace7ecc4c11c7d87bd4f4bc33d51ee59d55
W153,W153.png,acceptable variation,False,cb18adb0129bcdee25f99e9d3ae1ec9c0c724b501a393aa21f884d92d7ea18af
W262,W262.png,true failure,True,070edd664ad768f062788be6ae16a65efd5ef939398f211d6e19a2de7852fe77
W1368,W1368.png,true failure,True,7323939177fa204155c0a8be6067dd18e899baedef4cf314066f19c2d889c69a
WWNG0A47090,WWNG0A47090.png,approved,False,4e04bf8ca9d2db46ddeaa7804cc9b528de78ddd4275e8361b9b8cb2fe528c22a
WW352,WW352.png,true failure,True,cda2726355616da325e1ff7bcb04fa49d94b833e003d645cf47945ef993c60b5
W1158,W1158.png,true failure,True,2f2b086ac188ca2c1ddf33d223e548efde867214670686bd47285c66d3d18f0c
W1214,W1214.png,approved,False,3e636fffb5fc5114c0269bd09b350875d85ca3b672addbe75eaf749fc2a52541
WWN278590-3001S-CD,WWN278590-3001S-CD.png,approved,False,6852c879f4a90ed44755ca807c3645707bb921c286fd0a3f6616ace1525bfd5d
CR210.32.42.20.01.001,CR210.32.42.20.01.001.png,acceptable variation,False,5801fc98c2a99f725ae0d4bef9218a284587587b1adc766ecfa657a77010e3b7
WWN210.32.42.20.01.003,WWN210.32.42.20.01.003.png,acceptable variation,False,f26230a2e7f6807886d44a2da2322232cbf3ee8b779488ebc7c04b04856d6131
WWN278582-3001,WWN278582-3001.png,approved,False,700cfa193153e8298534ddf36ccd6572c9ce7ff3b0fcbc59562dfb1804eaafac
WWN388563-3006,WWN388563-3006.png,approved,False,81218c599d337358ddeb6153936f9a4975a9881388e2e1d22221b40e7ce02579
W1215,W1215.png,acceptable variation,False,3cfc533084f2dc3a9a703f94047c71f4e64257d025e5fa6e430aa6b86dd380df
W2115,W2115.png,acceptable variation,False,084f31716848795efb77b682058b684f6c8e764ad3a53a733e47355912503b0f
WWN220.10.41.21.01.001,WWN220.10.41.21.01.001.png,acceptable variation,False,059d8d37a10659c84cf33791c5b0545e54a73d440113519251d2125a2f4c03d3
CR01-400-7778-7150-07-7-20-01TLC,CR01-400-7778-7150-07-7-20-01TLC.png,approved,False,8203159614cf3690284ae411cbbd3403008a6f65d6726bfb1e20b4b75c63abb1
WWN102043,WWN102043.png,approved,False,c5da1703b91c6816b15bcb8b858acede322c8ab987bbed08e45164526a9dd15f
W1103,W1103.png,true failure,True,5e9dea3dbafa466ed253a845600961d97ab24a8fdc29f76d78176c90274304a1
WWNM25610TNL-0001,WWNM25610TNL-0001.png,acceptable variation,False,78299a7131ed248e2ac01d3f281230061ebde74d2c3dc66c39a4d54708b596ba
W2166,W2166.png,acceptable variation,False,ea2b387ffd707f0ea40ed3b296b8d3784062b8b214a738b92a31cd04990f2b6e
WW466,WW466.png,true failure,True,1de64c7b279f1e3891ea12e846909d66183bcefa17eee59796be1787c444bc15
W117,W117.png,true failure,True,6e812898a544c54bd72d43d62f6aec4005fdb9db4f58310128be207e388b2390
WWNM79643-0002,WWNM79643-0002.png,approved,False,912bcfc35cd392e82fd25c506f31d9c80d34364c4eba6a77acfeb25db51c88d2
WWNAB3114101L1A1,WWNAB3114101L1A1.png,approved,False,a3e1d0a4b88bada64ad5cc1856e148be522f096c997ef618f3c26d9a8f260f28
WWNA10320101A1A1,WWNA10320101A1A1.png,approved,False,1343e2ab2cde7c403d6d92a72d88a12676b01d29eda4d7e16b49b1f2aea060cc
W1133,W1133.png,acceptable variation,False,af60b1ab978142e17ac87ca104e59710a9f1c0685ab6e67a88736e7cba1597aa
W113,W113.png,acceptable variation,False,be7e3c93222a48703865ecf5b9bc2898ee6228622ed178ccc550a57c9cf80d2c
WL19,WL19.png,true failure,True,39bf530b01ab8dfee6bb41bd172eda63a863799812cad3ac7835ed0821713ff8
CRIW356502,CRIW356502.png,approved,False,bdbcf25c86e4fe51c18eafa402595a27d43806e7ecd4dc4e3fe72b45706055c3
W2178,W2178.png,approved,False,170255f5b0be5334d2f7313d51a1dc42d38c172aa0fbca79bbd15214c87304f4
WWN210.32.42.20.03.001,WWN210.32.42.20.03.001.png,acceptable variation,False,558288aaf99d73be9edd2f7c0d834995bc5892da9551e5a8ce2ff18340a5ea65
WWNAB0145371L1A1,WWNAB0145371L1A1.png,approved,False,675afce7b6aea390a3a8be895153bc1aa589c334ff6b57ff123e7528af4f7cd3
W1138,W1138.png,approved,False,f623e2a0ba527a7a52a25d94fb149116624cf55a71c92027eed42d33bd08fb13
WW61,WW61.png,true failure,True,a7d786089bc1396e0beac286c7bbb0705a4333326dba1e797b9f3ae17af5233d
WW14,WW14.png,true failure,True,de31564ccdf158554d93e5fd975c0e24499e36fa2c672233a61d661a86127bfa
W156,W156.png,acceptable variation,False,568b0554cb1421641688280d00eed6cd72d83d9f47b30dab4efc87b8b3f4520e
CRCBZ2084.FT8097,CRCBZ2084.FT8097.png,acceptable variation,False,733fdd56e7c0756544a425bb9f0dda7de98dfc39e00c82a0a70ddf06d13df900
WWN324.30.38.50.02.001,WWN324.30.38.50.02.001.png,approved,False,727b7ef7957bddc047ed8e2db02b1c1b0958d57bdab6d7ebb555c9881814e525
WWNM79833MN-0003,WWNM79833MN-0003.png,approved,False,ce45153cac9c8d01dd563a05012a00c7934f497e165ad652dc3932cd18ff6efe
W182,W182.png,approved,False,a941a0c7c31137766328f514ae4c546701cb7907043db4c145959018dd3c751f
W2156,W2156.png,acceptable variation,False,33413546ca2eeb7dc5ac70e3099788e7c13c4b34ecac9ef7ecc35400209a4540
W1191,W1191.png,true failure,True,f169aa258e72ba7244548388c26e86e5f824b3f7fa976298c93aa5469c00647b
W183,W183.png,acceptable variation,False,85a1c1873fea2e01f6abbe9d28d74a3d3b8de51d78b808f640630fe0c40d267a
W258,W258.png,acceptable variation,False,1ec0147a2b975f40d5b4bf2ffc0513ffe092865cc74bb04fb0043f80b1b89b01
W280,W280.png,true failure,True,97d985e400dfcca72cde1b2707bd33f5c217619f59b0a49def1e3c86026128a8
W189,W189.png,acceptable variation,False,be76e6a9de6f6e9d6673f3e99f9ec8507ef68f577dd708bb9c711f1d5ee30291
W2119,W2119.png,acceptable variation,False,ea3fd41d1b2badaaec4867b564e41a744d1e365184154b78f5f756ce46c12922
W1184,W1184.png,true failure,True,1775b10b420fc5c0c454e172bfb45e4ce70dd441c54144b90c7b1859da6b5406
W1383,W1383.png,true failure,True,18ad216287b4d8c1ed8b0a56e42ef4265a649420a31a719fff8d54db70dcca42
W141,W141.png,true failure,True,c3391bb54410505088dfcba908706bbe917069c3ffc7cb57df98d646881b0ebf
CR01-400-7778-7158-07-7-20-01TLC,CR01-400-7778-7158-07-7-20-01TLC.png,approved,False,e9a8adca4e89e9cdbaa320486f225bd0cbe2a6dab02ea6e7183190c26143dca3
CR01-473-7786-4065-07-5-19-22FC,CR01-473-7786-4065-07-5-19-22FC.png,approved,False,d8c2a270b222eb038e2dd6287dd63c8f3a1cb26b2197930b6c7ad1035ecbc9bc
WWN10199,WWN10199.png,approved,False,53633b60972e287d97fe912f2061faa6c254404ef3e5cd51c0ee5878a3b41ff0
WWN278590-3001S,WWN278590-3001S.png,approved,False,2fc4ee8847ed2a965dfba9b21303e7322bd38771e725b3bda79758cc194bea3a
WWN103540,WWN103540.png,approved,False,3766a999b25469e71cf86e238a36ae4b8dfdf5d5cce66dc8094270d23aceae37
W138,W138.png,acceptable variation,False,0d4f8327001b19ac67f32cb0237b7ca7f11c556a54407a4c6e0f104b98ad87e2
W286,W286.png,true failure,True,43d8f8fbca34a052a47d36cddcc1097ffa55d3410b822654d0a26038c333819c
W1484,W1484.png,true failure,True,d69aa7e7bd24a0be566eee2ce0bb58f79379131c386ad9680ab088b30a09b561
WWNCV201AP.FC6429,WWNCV201AP.FC6429.png,acceptable variation,False,7b512600767e2ab053414ade5a6f340ae91820d23a8e3809fcdc34fe2618cf3f
W1114,W1114.png,true failure,True,769af517e6956e8bb6819e8876062a5e7a0c5a7271d5dff669c12642f79db7a0
WWNAB3113A71C1A1,WWNAB3113A71C1A1.png,acceptable variation,False,ec92961437293a42b8b176bb65630818e47ff3168fdbff53ef26b32e86643caa
W122,W122.png,true failure,True,f4764349c9d81aca36187449a060a77dfb51a972838424bd8bb16c2b68a4dae7
WWN434.10.40.20.02.001,WWN434.10.40.20.02.001.png,approved,False,d8aa5b418e50d965f52fe6347c4c7c8b63d9b36c99ab9eae8791edaad4da0435
WWNAB01766A1A1A1,WWNAB01766A1A1A1.png,approved,False,35ddfa65dda68d4f93acc9bef9f7566b0ad9c1e43907b921d2da6a3997bcff49
